Probe	Region	Methylation
Shroom4	Promoter	25.914654
Siae	Gene_body	84.72656
Siae	Promoter	6.1915994
Siah1a	Gene_body	40.867302
Siah1a	Promoter	0.4497953
Siah1b	Gene_body	50.126183
Siah1b	Promoter	0.92771083
Siah2	Gene_body	26.621674
Siah2	Promoter	0.9181745
Siah3	Gene_body	3.1416476
Siah3	Promoter	3.8155107
Sidt1	Gene_body	80.98446
Sidt1	Promoter	72.0752
Sidt2	Gene_body	76.7383
Sidt2	Promoter	2.955592
Sigirr	Gene_body	1.7373616
Sigirr	Promoter	1.214376
Siglec1	Gene_body	3.516183
Siglec1	Promoter	2.068071
Siglec15	Gene_body	2.933994
Siglec15	Promoter	5.547379
Siglec5	Gene_body	45.213867
Siglec5	Promoter	21.992481
Siglece	Gene_body	97.524734
Siglece	Promoter	17.843138
Siglecg	Gene_body	4.225666
Siglecg	Promoter	3.2051282
Siglech	Gene_body	3.3424237
Siglech	Promoter	4.747475
Sigmar1	Gene_body	27.484135
Sigmar1	Promoter	65.431076
Sik1	Gene_body	51.405025
Sik1	Promoter	1.0404465
Sik2	Gene_body	73.909424
Sik2	Promoter	0.28344673
Sik3	Gene_body	5.3696933
Sik3	Promoter	1.328816
Sike1	Gene_body	57.64334
Sike1	Promoter	0.8105185
Sil1	Gene_body	88.854774
Sil1	Promoter	0.3048781
Sim1	Gene_body	6.5580688
Sim1	Promoter	0.6677249
Sim2	Gene_body	1.4898722
Sim2	Promoter	0.92464584
Sin3a	Gene_body	49.867386
Sin3a	Promoter	4.0284605
Sin3b	Gene_body	81.0722
Sin3b	Promoter	3.9527655
Sip1	Gene_body	65.41326
Sip1	Promoter	0.35528743
Sipa1	Gene_body	66.2656
Sipa1	Promoter	94.65441
Sipa1l1	Gene_body	85.074036
Sipa1l1	Promoter	2.0450537
Sipa1l2	Gene_body	92.99982
Sipa1l2	Promoter	77.147675
Sipa1l3	Gene_body	94.46039
Sipa1l3	Promoter	0.33898306
Sirpa	Gene_body	45.306915
Sirpa	Promoter	0.9381664
Sirpb1a	Gene_body	55.826763
Sirpb1a	Promoter	-1
Sirpb1b	Gene_body	52.939953
Sirpb1b	Promoter	34.690475
Sirpb1c	Gene_body	42.085094
Sirpb1c	Promoter	7
Sirt1	Gene_body	44.966293
Sirt1	Promoter	0.61915445
Sirt2	Gene_body	85.08872
Sirt2	Promoter	0.9727712
Sirt3	Gene_body	69.4529
Sirt3	Promoter	18.756844
Sirt4	Gene_body	79.621086
Sirt4	Promoter	0.9507342
Sirt5	Gene_body	92.56535
Sirt5	Promoter	24.765173
Sirt6	Gene_body	63.921555
Sirt6	Promoter	1.0612886
Sirt7	Gene_body	61.40832
Sirt7	Promoter	56.75304
Sis	Gene_body	7.8342986
Sis	Promoter	14.456328
Sit1	Gene_body	1.5975776
Sit1	Promoter	0.19723867
Siva1	Gene_body	39.466175
Siva1	Promoter	5.070111
Six1	Gene_body	1.1677133
Six1	Promoter	0.7027801
Six2	Gene_body	0.70279264
Six2	Promoter	0.6994419
Six3	Gene_body	1.3980528
Six3	Promoter	0.6743257
Six3os1	Gene_body	1.2681279
Six3os1	Promoter	1.0189164
Six4	Gene_body	14.898279
Six4	Promoter	1.223317
Six5	Gene_body	22.106777
Six5	Promoter	31.127428
Six6	Gene_body	0.7478656
Six6	Promoter	0.8234127
Ska1	Gene_body	75.12899
Ska1	Promoter	4.1059885
Skap1	Gene_body	88.40361
Skap1	Promoter	2.21374
Skap2	Gene_body	92.42198
Skap2	Promoter	0.154321
Ski	Gene_body	79.131004
Ski	Promoter	0.5417443
Skil	Gene_body	15.180413
Skil	Promoter	0.43521267
Skint1	Gene_body	15.547192
Skint1	Promoter	0
Skint10	Gene_body	32.46758
Skint10	Promoter	3.2051282
Skint11	Gene_body	45.648083
Skint11	Promoter	-1
Skint2	Gene_body	39.528454
Skint2	Promoter	22.512821
Skint3	Gene_body	30.568632
Skint3	Promoter	14.212438
Skint4	Gene_body	21.761063
Skint4	Promoter	-1
Skint5	Gene_body	25.239582
Skint5	Promoter	17.333334
Skint6	Gene_body	29.621141
Skint6	Promoter	11.954365
Skint7	Gene_body	17.413185
Skint7	Promoter	-1
Skint8	Gene_body	26.893549
Skint8	Promoter	-1
Skint9	Gene_body	59.65283
Skint9	Promoter	-1
Skiv2l	Gene_body	65.42743
Skiv2l	Promoter	6.6752076
Skiv2l2	Gene_body	92.04553
Skiv2l2	Promoter	4.4233913
Skor1	Gene_body	1.0947546
Skor1	Promoter	1.6950792
Skor2	Gene_body	3.5986912
Skor2	Promoter	1.8120102
Skp1a	Gene_body	37.95461
Skp1a	Promoter	0.6222481
Skp2	Gene_body	80.43491
Skp2	Promoter	2.604601
Sla	Gene_body	43.08358
Sla	Promoter	38.336567
Sla2	Gene_body	82.52111
Sla2	Promoter	11.233142
Slain1	Gene_body	81.14135
Slain1	Promoter	1.6687397
Slain2	Gene_body	74.04239
Slain2	Promoter	0.8315891
Slamf1	Gene_body	56.20162
Slamf1	Promoter	1.0625739
Slamf6	Gene_body	2.983326
Slamf6	Promoter	0.6451613
Slamf7	Gene_body	64.9149
Slamf7	Promoter	2.6680672
Slamf8	Gene_body	2.6304934
Slamf8	Promoter	3.8359787
Slamf9	Gene_body	94.082634
Slamf9	Promoter	97.67857
Slbp	Gene_body	45.888443
Slbp	Promoter	5.8493905
Slc10a1	Gene_body	37.90464
Slc10a1	Promoter	1.8834175
Slc10a2	Gene_body	4.0016193
Slc10a2	Promoter	0
Slc10a3	Gene_body	37.05841
Slc10a3	Promoter	1.2938874
Slc10a4	Gene_body	13.394967
Slc10a4	Promoter	3.0534108
Slc10a5	Gene_body	1.5809932
Slc10a5	Promoter	4.9242425
Slc10a6	Gene_body	88.59091
Slc10a6	Promoter	6.487197
Slc10a7	Gene_body	86.92541
Slc10a7	Promoter	5.9630785
Slc11a1	Gene_body	13.57808
Slc11a1	Promoter	42.37058
Slc11a2	Gene_body	69.44848
Slc11a2	Promoter	16.41799
Slc12a1	Gene_body	40.508747
Slc12a1	Promoter	0.7062147
Slc12a2	Gene_body	78.794235
Slc12a2	Promoter	0.728538
Slc12a3	Gene_body	6.0601473
Slc12a3	Promoter	29.859055
Slc12a4	Gene_body	4.129211
Slc12a4	Promoter	0.6181732
Slc12a5	Gene_body	79.14051
Slc12a5	Promoter	1.5117995
Slc12a6	Gene_body	68.106575
Slc12a6	Promoter	4.4785576
Slc12a7	Gene_body	56.701145
Slc12a7	Promoter	1.6512
Slc12a8	Gene_body	91.02372
Slc12a8	Promoter	92.52645
Slc12a9	Gene_body	84.32027
Slc12a9	Promoter	9.44107
Slc13a1	Gene_body	14.796396
Slc13a1	Promoter	0.96153843
Slc13a2	Gene_body	54.778515
Slc13a2	Promoter	4.392136
Slc13a3	Gene_body	4.4443564
Slc13a3	Promoter	1.8825396
Slc13a4	Gene_body	4.518581
Slc13a4	Promoter	2.914083
Slc13a5	Gene_body	4.839104
Slc13a5	Promoter	0.80734354
Slc14a1	Gene_body	4.944068
Slc14a1	Promoter	1.242821
Slc14a2	Gene_body	16.612932
Slc14a2	Promoter	10.184015
Slc15a1	Gene_body	81.08516
Slc15a1	Promoter	9.333719
Slc15a2	Gene_body	41.85163
Slc15a2	Promoter	0.5163818
Slc15a3	Gene_body	5.3863015
Slc15a3	Promoter	2.1537619
Slc15a4	Gene_body	39.71505
Slc15a4	Promoter	13.040863
Slc15a5	Gene_body	73.804794
Slc15a5	Promoter	1.6399287
Slc16a1	Gene_body	49.06219
Slc16a1	Promoter	0.75966346
Slc16a10	Gene_body	87.43857
Slc16a10	Promoter	3.3588433
Slc16a11	Gene_body	1.1074905
Slc16a11	Promoter	53.347008
Slc16a12	Gene_body	29.38138
Slc16a12	Promoter	1.4129832
Slc16a13	Gene_body	24.992495
Slc16a13	Promoter	3.1539888
Slc16a14	Gene_body	2.6435874
Slc16a14	Promoter	1.3491329
Slc16a2	Gene_body	4.4498906
Slc16a2	Promoter	3.371273
Slc16a3	Gene_body	35.323547
Slc16a3	Promoter	1.9095312
Slc16a4	Gene_body	66.84308
Slc16a4	Promoter	93.95189
Slc16a5	Gene_body	5.8230686
Slc16a5	Promoter	0.69563156
Slc16a6	Gene_body	15.641076
Slc16a6	Promoter	1.752609
Slc16a7	Gene_body	69.57693
Slc16a7	Promoter	1.7089094
Slc16a8	Gene_body	22.908043
Slc16a8	Promoter	8.617425
Slc16a9	Gene_body	50.22589
Slc16a9	Promoter	0.5858586
Slc17a1	Gene_body	2.8249502
Slc17a1	Promoter	1.7839864
Slc17a2	Gene_body	65.855484
Slc17a2	Promoter	1.6898866
Slc17a3	Gene_body	2.4548779
Slc17a3	Promoter	4.278737
Slc17a4	Gene_body	8.089996
Slc17a4	Promoter	5.2025347
Slc17a5	Gene_body	60.355038
Slc17a5	Promoter	0.9604645
Slc17a6	Gene_body	2.7170408
Slc17a6	Promoter	0.870021
Slc17a7	Gene_body	5.300804
Slc17a7	Promoter	1.0312738
Slc17a8	Gene_body	62.290745
Slc17a8	Promoter	0.6049715
Slc17a9	Gene_body	90.19966
Slc17a9	Promoter	91.02764
Slc18a1	Gene_body	9.310099
Slc18a1	Promoter	4.730159
Slc18a2	Gene_body	90.7903
Slc18a2	Promoter	17.962988
Slc19a1	Gene_body	54.510002
Slc19a1	Promoter	1.1849391
Slc19a2	Gene_body	27.542448
Slc19a2	Promoter	1.02261
Slc19a3	Gene_body	14.185421
Slc19a3	Promoter	1.5720899
Slc1a1	Gene_body	54.132843
Slc1a1	Promoter	4.787555
Slc1a2	Gene_body	3.731524
Slc1a2	Promoter	0.47758693
Slc1a3	Gene_body	4.511519
Slc1a3	Promoter	0.7312926
Slc1a4	Gene_body	47.570515
Slc1a4	Promoter	0.9263159
Slc1a5	Gene_body	1.9776907
Slc1a5	Promoter	1.7896708
Slc1a6	Gene_body	7.5899825
Slc1a6	Promoter	2.7331975
Slc1a7	Gene_body	5.0309186
Slc1a7	Promoter	1.2654014
Slc20a1	Gene_body	71.037865
Slc20a1	Promoter	1.3869779
Slc20a2	Gene_body	80.71898
Slc20a2	Promoter	15.995281
Slc22a1	Gene_body	8.042166
Slc22a1	Promoter	7.07265
Slc22a12	Gene_body	2.0951188
Slc22a12	Promoter	1.5079366
Slc22a13	Gene_body	41.214123
Slc22a13	Promoter	60.848476
Slc22a13b	Gene_body	66.889595
Slc22a13b	Promoter	79.66665
Slc22a14	Gene_body	91.146935
Slc22a14	Promoter	1.0416666
Slc22a15	Gene_body	15.756598
Slc22a15	Promoter	1.4808801
Slc22a16	Gene_body	6.8215556
Slc22a16	Promoter	2.226254
Slc22a17	Gene_body	5.281003
Slc22a17	Promoter	0.5708532
Slc22a18	Gene_body	13.976747
Slc22a18	Promoter	6.5101013
Slc22a19	Gene_body	8.727575
Slc22a19	Promoter	8.030303
Slc22a2	Gene_body	11.819752
Slc22a2	Promoter	4.0362816
Slc22a20	Gene_body	3.2555482
Slc22a20	Promoter	6.6623583
Slc22a21	Gene_body	5.8396564
Slc22a21	Promoter	1.0714288
Slc22a22	Gene_body	20.815903
Slc22a22	Promoter	20.833334
Slc22a23	Gene_body	74.419334
Slc22a23	Promoter	0.49480316
Slc22a26	Gene_body	30.761425
Slc22a26	Promoter	-1
Slc22a27	Gene_body	48.66634
Slc22a27	Promoter	14.052287
Slc22a28	Gene_body	68.51189
Slc22a28	Promoter	44.010986
Slc22a29	Gene_body	75.76654
Slc22a29	Promoter	98.07692
Slc22a3	Gene_body	18.985435
Slc22a3	Promoter	2.0334103
Slc22a30	Gene_body	24.184326
Slc22a30	Promoter	5.7823133
Slc22a4	Gene_body	2.8434045
Slc22a4	Promoter	1.4262642
Slc22a5	Gene_body	63.655964
Slc22a5	Promoter	0.17598344
Slc22a6	Gene_body	2.2738264
Slc22a6	Promoter	0
Slc22a7	Gene_body	10.266818
Slc22a7	Promoter	7.964913
Slc22a8	Gene_body	2.375204
Slc22a8	Promoter	0.8362471
Slc23a1	Gene_body	87.68224
Slc23a1	Promoter	74.44766
Slc23a2	Gene_body	83.820946
Slc23a2	Promoter	2.2460732
Slc23a3	Gene_body	22.730297
Slc23a3	Promoter	72.31236
Slc24a1	Gene_body	7.7994013
Slc24a1	Promoter	1.1624869
Slc24a2	Gene_body	72.573524
Slc24a2	Promoter	0.73681116
Slc24a3	Gene_body	88.69812
Slc24a3	Promoter	2.9610264
Slc24a4	Gene_body	5.793899
Slc24a4	Promoter	0.48206937
Slc24a5	Gene_body	47.116543
Slc24a5	Promoter	1.9081391
Slc24a6	Gene_body	4.2646832
Slc24a6	Promoter	0.74347746
Slc25a1	Gene_body	28.206337
Slc25a1	Promoter	1.359934
Slc25a10	Gene_body	63.061806
Slc25a10	Promoter	13.047044
Slc25a11	Gene_body	32.368294
Slc25a11	Promoter	24.322151
Slc25a12	Gene_body	93.46106
Slc25a12	Promoter	95.066124
Slc25a13	Gene_body	63.10088
Slc25a13	Promoter	2.0120852
Slc25a14	Gene_body	78.92408
Slc25a14	Promoter	4.138545
Slc25a15	Gene_body	76.37125
Slc25a15	Promoter	2.6734607
Slc25a16	Gene_body	72.341835
Slc25a16	Promoter	8.6217165
Slc25a17	Gene_body	63.732494
Slc25a17	Promoter	1.2282691
Slc25a18	Gene_body	93.53878
Slc25a18	Promoter	92.80279
Slc25a19	Gene_body	81.638374
Slc25a19	Promoter	0.58148676
Slc25a2	Gene_body	95.667046
Slc25a2	Promoter	95.23872
Slc25a20	Gene_body	81.79605
Slc25a20	Promoter	2.3603122
Slc25a21	Gene_body	23.83505
Slc25a21	Promoter	0.5614973
Slc25a22	Gene_body	54.360203
Slc25a22	Promoter	85.27489
Slc25a23	Gene_body	70.08712
Slc25a23	Promoter	1.380044
Slc25a24	Gene_body	7.1148076
Slc25a24	Promoter	1.5703766
Slc25a25	Gene_body	62.039642
Slc25a25	Promoter	8.597819
Slc25a26	Gene_body	88.63635
Slc25a26	Promoter	1.5348289
Slc25a27	Gene_body	80.674446
Slc25a27	Promoter	1.6430758
Slc25a28	Gene_body	66.749825
Slc25a28	Promoter	1.5932994
Slc25a29	Gene_body	62.090572
Slc25a29	Promoter	0.5502788
Slc25a3	Gene_body	47.002125
Slc25a3	Promoter	0.26455027
Slc25a30	Gene_body	64.056885
Slc25a30	Promoter	0.22136955
Slc25a31	Gene_body	62.01257
Slc25a31	Promoter	2.5088482
Slc25a32	Gene_body	66.830826
Slc25a32	Promoter	7.6880617
Slc25a33	Gene_body	48.648994
Slc25a33	Promoter	1.163381
Slc25a34	Gene_body	28.490349
Slc25a34	Promoter	52.83548
Slc25a35	Gene_body	76.69829
Slc25a35	Promoter	0.19367991
Slc25a36	Gene_body	65.2231
Slc25a36	Promoter	0.7874016
Slc25a37	Gene_body	53.61564
Slc25a37	Promoter	1.3535268
Slc25a38	Gene_body	75.59882
Slc25a38	Promoter	6.9994183
Slc25a39	Gene_body	39.64865
Slc25a39	Promoter	3.0481634
Slc25a4	Gene_body	18.628815
Slc25a4	Promoter	0.7428941
Slc25a40	Gene_body	70.19265
Slc25a40	Promoter	0.9020497
Slc25a41	Gene_body	48.208824
Slc25a41	Promoter	94.14496
Slc25a42	Gene_body	63.999313
Slc25a42	Promoter	0.85339266
Slc25a43	Gene_body	4.5143294
Slc25a43	Promoter	1.6953578
Slc25a44	Gene_body	78.91934
Slc25a44	Promoter	0.4957265
Slc25a45	Gene_body	17.673702
Slc25a45	Promoter	3.1847782
Slc25a46	Gene_body	61.31616
Slc25a46	Promoter	2.7210884
Slc25a47	Gene_body	84.807686
Slc25a47	Promoter	14.691297
Slc25a48	Gene_body	83.36337
Slc25a48	Promoter	2.753162
Slc25a5	Gene_body	34.057354
Slc25a5	Promoter	1.1588676
Slc26a1	Gene_body	37.354656
Slc26a1	Promoter	5.943362
Slc26a10	Gene_body	31.70146
Slc26a10	Promoter	2.167277
Slc26a11	Gene_body	4.326534
Slc26a11	Promoter	1.0141973
Slc26a2	Gene_body	69.15075
Slc26a2	Promoter	0.93949705
Slc26a3	Gene_body	2.761718
Slc26a3	Promoter	1.4369658
Slc26a4	Gene_body	1.8365984
Slc26a4	Promoter	0.5151515
Slc26a5	Gene_body	31.312946
Slc26a5	Promoter	1.2716057
Slc26a6	Gene_body	66.97452
Slc26a6	Promoter	5.034221
Slc26a7	Gene_body	7.5696983
Slc26a7	Promoter	6.25
Slc26a8	Gene_body	72.42891
Slc26a8	Promoter	1.6424296
Slc26a9	Gene_body	75.655334
Slc26a9	Promoter	97.92208
Slc27a1	Gene_body	63.99915
Slc27a1	Promoter	8.597082
Slc27a2	Gene_body	2.1042764
Slc27a2	Promoter	1.3530467
Slc27a3	Gene_body	95.15189
Slc27a3	Promoter	90.19316
Slc27a4	Gene_body	72.65593
Slc27a4	Promoter	0.20408164
Slc27a5	Gene_body	13.950757
Slc27a5	Promoter	35.166668
Slc27a6	Gene_body	14.455205
Slc27a6	Promoter	0.7149621
Slc28a1	Gene_body	35.317993
Slc28a1	Promoter	2.9023426
Slc28a2	Gene_body	8.395504
Slc28a2	Promoter	12.0160885
Slc28a3	Gene_body	66.30005
Slc28a3	Promoter	0.3885004
Slc29a1	Gene_body	12.3916235
Slc29a1	Promoter	3.8908732
Slc29a2	Gene_body	65.1969
Slc29a2	Promoter	1.5103114
Slc29a3	Gene_body	29.983423
Slc29a3	Promoter	1.6303883
Slc29a4	Gene_body	4.0064845
Slc29a4	Promoter	1.6407721
Slc2a1	Gene_body	63.91321
Slc2a1	Promoter	19.02328
Slc2a10	Gene_body	64.05583
Slc2a10	Promoter	11.268708
Slc2a12	Gene_body	82.62034
Slc2a12	Promoter	1.697955
Slc2a13	Gene_body	24.490078
Slc2a13	Promoter	1.3156604
Slc2a2	Gene_body	26.028519
Slc2a2	Promoter	5.5986457
Slc2a3	Gene_body	2.691083
Slc2a3	Promoter	0.8675935
Slc2a4	Gene_body	31.285414
Slc2a4	Promoter	0.91809344
Slc2a4rg-ps	Gene_body	95.678185
Slc2a4rg-ps	Promoter	97.9388
Slc2a5	Gene_body	31.360693
Slc2a5	Promoter	44.78709
Slc2a6	Gene_body	33.36367
Slc2a6	Promoter	2.5014343
Slc2a7	Gene_body	2.5715733
Slc2a7	Promoter	5.1094623
Slc2a8	Gene_body	45.3542
Slc2a8	Promoter	16.797647
Slc2a9	Gene_body	23.02595
Slc2a9	Promoter	2.590238
Slc30a1	Gene_body	26.228394
Slc30a1	Promoter	6.6212077
Slc30a10	Gene_body	3.631014
Slc30a10	Promoter	1.1595548
Slc30a2	Gene_body	55.105896
Slc30a2	Promoter	0.54161304
Slc30a3	Gene_body	86.90779
Slc30a3	Promoter	13.103421
Slc30a4	Gene_body	41.383095
Slc30a4	Promoter	3.6725688
Slc30a5	Gene_body	75.15775
Slc30a5	Promoter	0.77343136
Slc30a6	Gene_body	88.00538
Slc30a6	Promoter	0.9364055
Slc30a7	Gene_body	87.0922
Slc30a7	Promoter	0.9729065
Slc30a8	Gene_body	6.21256
Slc30a8	Promoter	13.855004
Slc30a9	Gene_body	76.100815
Slc30a9	Promoter	7.092535
Slc31a1	Gene_body	64.09864
Slc31a1	Promoter	8.820903
Slc31a2	Gene_body	20.68826
Slc31a2	Promoter	0.5555556
Slc32a1	Gene_body	0.7276974
Slc32a1	Promoter	0.062111802
Slc33a1	Gene_body	52.29661
Slc33a1	Promoter	6.0429606
Slc34a1	Gene_body	31.201513
Slc34a1	Promoter	90.90646
Slc34a2	Gene_body	47.7327
Slc34a2	Promoter	5.4392447
Slc34a3	Gene_body	3.6421733
Slc34a3	Promoter	3.9210794
Slc35a1	Gene_body	76.169334
Slc35a1	Promoter	23.72885
Slc35a2	Gene_body	71.76715
Slc35a2	Promoter	16.915281
Slc35a3	Gene_body	66.67283
Slc35a3	Promoter	1.1164529
Slc35a4	Gene_body	46.829327
Slc35a4	Promoter	7.945341
Slc35a5	Gene_body	76.369865
Slc35a5	Promoter	7.6079264
Slc35b1	Gene_body	68.83332
Slc35b1	Promoter	0.9101217
Slc35b2	Gene_body	41.380985
Slc35b2	Promoter	14.367845
Slc35b3	Gene_body	78.495735
Slc35b3	Promoter	4.1780047
Slc35b4	Gene_body	73.029106
Slc35b4	Promoter	0.6169872
Slc35c1	Gene_body	35.23928
Slc35c1	Promoter	1.7781224
Slc35c2	Gene_body	75.40873
Slc35c2	Promoter	0.752741
Slc35d1	Gene_body	37.06439
Slc35d1	Promoter	3.7970026
Slc35d2	Gene_body	51.95829
Slc35d2	Promoter	21.017467
Slc35d3	Gene_body	0.51811564
Slc35d3	Promoter	0.80111945
Slc35e1	Gene_body	55.19612
Slc35e1	Promoter	0.4801213
Slc35e2	Gene_body	67.22966
Slc35e2	Promoter	10.066473
Slc35e3	Gene_body	82.90181
Slc35e3	Promoter	0.15981737
Slc35e4	Gene_body	29.534649
Slc35e4	Promoter	14.562221
Slc35f1	Gene_body	26.26689
Slc35f1	Promoter	0.6336405
Slc35f2	Gene_body	89.6623
Slc35f2	Promoter	96.84627
Slc35f3	Gene_body	73.63005
Slc35f3	Promoter	1.1320755
Slc35f4	Gene_body	38.375217
Slc35f4	Promoter	97.19709
Slc35f5	Gene_body	70.328735
Slc35f5	Promoter	2.3916671
Slc36a1	Gene_body	80.59439
Slc36a1	Promoter	2.7487564
Slc36a2	Gene_body	2.4488926
Slc36a2	Promoter	0.9765625
Slc36a3	Gene_body	2.8982852
Slc36a3	Promoter	4.292929
Slc36a4	Gene_body	9.818955
Slc36a4	Promoter	0.5208334
Slc37a1	Gene_body	13.838302
Slc37a1	Promoter	1.1364349
Slc37a2	Gene_body	61.31931
Slc37a2	Promoter	55.260376
Slc37a3	Gene_body	79.96071
Slc37a3	Promoter	1.6387163
Slc37a4	Gene_body	59.8458
Slc37a4	Promoter	2.8218522
Slc38a1	Gene_body	8.07638
Slc38a1	Promoter	0.6383577
Slc38a10	Gene_body	84.75927
Slc38a10	Promoter	9.964365
Slc38a11	Gene_body	11.126808
Slc38a11	Promoter	0.7828169
Slc38a2	Gene_body	2.3277247
Slc38a2	Promoter	1.9309485
Slc38a3	Gene_body	2.3900697
Slc38a3	Promoter	0.504315
Slc38a4	Gene_body	25.535963
Slc38a4	Promoter	97.61484
Slc38a5	Gene_body	25.859451
Slc38a5	Promoter	14.833961
Slc38a6	Gene_body	62.49334
Slc38a6	Promoter	7.362113
Slc38a7	Gene_body	89.10419
Slc38a7	Promoter	4.2942305
Slc38a8	Gene_body	89.1944
Slc38a8	Promoter	0.5059524
Slc38a9	Gene_body	89.7241
Slc38a9	Promoter	1.0969387
Slc39a1	Gene_body	45.17334
Slc39a1	Promoter	5.1224985
Slc39a10	Gene_body	54.22703
Slc39a10	Promoter	0.6883016
Slc39a11	Gene_body	42.484116
Slc39a11	Promoter	33.16597
Slc39a12	Gene_body	45.8375
Slc39a12	Promoter	45.07679
Slc39a13	Gene_body	54.219807
Slc39a13	Promoter	4.074155
Slc39a14	Gene_body	25.262093
Slc39a14	Promoter	1.3156409
Slc39a2	Gene_body	96.67083
Slc39a2	Promoter	97.551674
Slc39a3	Gene_body	79.99671
Slc39a3	Promoter	18.288946
Slc39a4	Gene_body	1.8053497
Slc39a4	Promoter	3.0454044
Slc39a5	Gene_body	95.99844
Slc39a5	Promoter	92.42869
Slc39a6	Gene_body	56.910793
Slc39a6	Promoter	5.372513
Slc39a7	Gene_body	69.326126
Slc39a7	Promoter	10.878697
Slc39a8	Gene_body	2.3428059
Slc39a8	Promoter	3.1272259
Slc39a9	Gene_body	76.072395
Slc39a9	Promoter	0.7250033
Slc3a1	Gene_body	96.48968
Slc3a1	Promoter	94.47124
Slc3a2	Gene_body	22.73625
Slc3a2	Promoter	4.2089067
Slc40a1	Gene_body	6.8835497
Slc40a1	Promoter	0.91076934
Slc41a1	Gene_body	47.231873
Slc41a1	Promoter	0.94943756
Slc41a2	Gene_body	67.785545
Slc41a2	Promoter	0.77913284
Slc41a3	Gene_body	32.048347
Slc41a3	Promoter	16.050621
Slc43a1	Gene_body	14.551298
Slc43a1	Promoter	0.71895427
Slc43a2	Gene_body	21.589115
Slc43a2	Promoter	0.30538303
Slc43a3	Gene_body	91.81397
Slc43a3	Promoter	62.666397
Slc44a1	Gene_body	86.54299
Slc44a1	Promoter	1.6752256
Slc44a2	Gene_body	83.723236
Slc44a2	Promoter	0.62189054
Slc44a3	Gene_body	22.120827
Slc44a3	Promoter	1.4614366
Slc44a4	Gene_body	82.97013
Slc44a4	Promoter	63.545734
Slc44a5	Gene_body	39.497826
Slc44a5	Promoter	0.6407456
Slc45a1	Gene_body	5.3342133
Slc45a1	Promoter	0.6712284
Slc45a2	Gene_body	16.665728
Slc45a2	Promoter	0
Slc45a3	Gene_body	93.92063
Slc45a3	Promoter	87.391525
Slc45a4	Gene_body	81.193535
Slc45a4	Promoter	0.43365029
Slc46a1	Gene_body	4.3616724
Slc46a1	Promoter	2.9545455
Slc46a2	Gene_body	1.5183583
Slc46a2	Promoter	0.65807325
Slc46a3	Gene_body	59.992558
Slc46a3	Promoter	0.20833333
Slc47a1	Gene_body	29.355951
Slc47a1	Promoter	6.3214297
Slc47a2	Gene_body	30.771595
Slc47a2	Promoter	13.274443
Slc48a1	Gene_body	46.48385
Slc48a1	Promoter	1.2386158
Slc4a1	Gene_body	2.954033
Slc4a1	Promoter	6.5455847
Slc4a10	Gene_body	69.33124
Slc4a10	Promoter	96.14088
Slc4a11	Gene_body	45.554825
Slc4a11	Promoter	1.2614415
Slc4a1ap	Gene_body	74.05643
Slc4a1ap	Promoter	16.33016
Slc4a2	Gene_body	68.21028
Slc4a2	Promoter	12.529258
Slc4a3	Gene_body	1.8318871
Slc4a3	Promoter	1.3193331
Slc4a4	Gene_body	4.6262627
Slc4a4	Promoter	1.1189891
Slc4a5	Gene_body	50.264748
Slc4a5	Promoter	46.53213
Slc4a7	Gene_body	79.323944
Slc4a7	Promoter	2.8282828
Slc4a8	Gene_body	67.5297
Slc4a8	Promoter	1.7528346
Slc4a9	Gene_body	6.9767957
Slc4a9	Promoter	3.6574075
Slc50a1	Gene_body	7.85676
Slc50a1	Promoter	26.981956
Slc5a1	Gene_body	3.0516436
Slc5a1	Promoter	1.872252
Slc5a10	Gene_body	56.266926
Slc5a10	Promoter	3.3666425
Slc5a11	Gene_body	4.4698505
Slc5a11	Promoter	1.5873017
Slc5a12	Gene_body	23.91972
Slc5a12	Promoter	-1
Slc5a2	Gene_body	16.036816
Slc5a2	Promoter	3.0177057
Slc5a3	Gene_body	78.11344
Slc5a3	Promoter	1.1956892
Slc5a4a	Gene_body	95.42472
Slc5a4a	Promoter	98.29104
Slc5a4b	Gene_body	65.98497
Slc5a4b	Promoter	24.541847
Slc5a5	Gene_body	25.914282
Slc5a5	Promoter	19.120945
Slc5a6	Gene_body	59.70606
Slc5a6	Promoter	0
Slc5a7	Gene_body	6.698051
Slc5a7	Promoter	1.6534392
Slc5a8	Gene_body	80.55346
Slc5a8	Promoter	0.74611896
Slc5a9	Gene_body	6.1223545
Slc5a9	Promoter	4.40867
Slc6a1	Gene_body	2.254686
Slc6a1	Promoter	3.7922077
Slc6a11	Gene_body	4.033259
Slc6a11	Promoter	1.5056165
Slc6a12	Gene_body	14.322778
Slc6a12	Promoter	4.54816
Slc6a13	Gene_body	3.5736408
Slc6a13	Promoter	1.6000665
Slc6a14	Gene_body	7.478075
Slc6a14	Promoter	3.3704038
Slc6a15	Gene_body	61.945885
Slc6a15	Promoter	0.34061548
Slc6a17	Gene_body	3.74241
Slc6a17	Promoter	0.9769303
Slc6a18	Gene_body	26.33228
Slc6a18	Promoter	65.617455
Slc6a19	Gene_body	4.862987
Slc6a19	Promoter	2.2852964
Slc6a2	Gene_body	12.57468
Slc6a2	Promoter	2.1008403
Slc6a20a	Gene_body	72.112625
